Date,Open,High,Low,Close,Adj Close,Volume
2017-10-19,106.720001,108.07,105.769997,108.050003,106.09510800000001,708200
2017-10-20,109.059998,109.150002,107.889999,108.339996,106.37984499999999,836100
2017-10-23,108.989998,108.989998,107.449997,107.800003,105.849625,1162800
2017-10-24,107.760002,108.16999799999999,107.059998,107.690002,105.741615,1028500
2017-10-25,107.360001,107.610001,105.209999,106.709999,104.77934300000001,1597500
2017-10-26,107.040001,109.779999,107.0,108.849998,106.880623,2349200
2017-10-27,108.190002,109.5,103.599998,108.07,106.11473799999999,2477300
2017-10-30,108.16999799999999,108.629997,106.449997,107.349998,105.40776100000001,1901000
2017-10-31,107.779999,109.629997,106.849998,108.889999,106.919899,2734000
2017-11-01,110.0,110.010002,103.089996,105.150002,103.247566,2316100
2017-11-02,105.220001,106.440002,104.5,106.379997,104.455315,1739900
2017-11-03,106.08000200000001,106.650002,105.57,106.300003,104.376762,1156000
2017-11-06,106.33000200000001,106.989998,105.059998,105.510002,103.60105899999999,1125100
2017-11-07,105.43,107.559998,105.160004,107.5,105.555054,1254100
2017-11-08,107.589996,107.849998,106.300003,107.08000200000001,105.14265400000001,1111100
2017-11-09,106.529999,106.540001,101.779999,102.400002,100.547318,2104600
2017-11-10,102.199997,103.099998,101.610001,102.440002,100.586601,2176300
2017-11-13,101.519997,103.029999,101.230003,101.93,100.085831,2259100
2017-11-14,101.339996,102.209999,100.699997,102.150002,100.88580300000001,1844400
2017-11-15,102.040001,103.309998,100.510002,102.949997,101.675896,2109400
2017-11-16,103.489998,106.959999,102.790001,104.769997,103.473373,2262300
2017-11-17,105.760002,106.519997,101.529999,101.650002,100.391991,1693600
2017-11-20,101.989998,103.25,101.720001,102.510002,101.241348,1615500
2017-11-21,103.260002,104.879997,103.25,104.730003,103.433868,1508600
2017-11-22,105.68,105.68,103.870003,104.470001,103.177086,1206400
2017-11-24,104.730003,105.41999799999999,104.08000200000001,105.040001,103.74002800000001,891400
2017-11-27,103.639999,105.099998,102.300003,104.389999,103.098076,1324000
2017-11-28,104.269997,107.220001,104.269997,107.160004,105.833801,1670500
2017-11-29,107.160004,107.379997,98.910004,100.349998,99.108078,3461400
2017-11-30,101.5,104.33000200000001,100.970001,102.239998,100.974686,3569500
2017-12-01,101.260002,104.0,99.720001,103.870003,102.584518,2205100
2017-12-04,104.699997,104.889999,100.199997,100.879997,99.631508,1882600
2017-12-05,101.150002,104.660004,100.050003,102.639999,101.369736,1433400
2017-12-06,101.839996,102.970001,101.150002,102.739998,101.468498,1271200
2017-12-07,103.110001,105.0,102.860001,104.58000200000001,103.285728,1213500
2017-12-08,105.08000200000001,105.83000200000001,103.809998,103.980003,102.69315300000001,1017100
2017-12-11,104.25,104.690002,102.489998,103.849998,102.564758,1114100
2017-12-12,103.809998,104.029999,102.029999,103.059998,101.784538,1297800
2017-12-13,103.260002,104.269997,102.309998,103.870003,102.584518,1169900
2017-12-14,105.540001,106.32,103.949997,104.41999799999999,103.127701,1372600
2017-12-15,104.33000200000001,106.220001,103.18,105.629997,104.322723,2648400
2017-12-18,109.57,112.220001,109.010002,111.220001,109.843552,1753000
2017-12-19,111.0,112.150002,110.41999799999999,111.620003,110.238602,1308200
2017-12-20,113.099998,114.43,111.379997,112.449997,111.058319,1530200
2017-12-21,112.5,112.699997,108.5,108.620003,107.27573400000001,1267800
2017-12-22,108.790001,109.610001,107.739998,109.32,107.967064,584500
2017-12-26,108.610001,109.32,107.129997,107.650002,106.31772600000001,507000
2017-12-27,107.900002,108.360001,106.559998,107.279999,105.95230900000001,713900
2017-12-28,108.120003,108.91999799999999,107.16999799999999,107.849998,106.515251,966400
2017-12-29,107.83000200000001,108.16999799999999,104.940002,105.07,103.769661,1089000
2018-01-02,105.760002,106.629997,104.91999799999999,106.129997,104.816536,1689000
2018-01-03,105.860001,107.58000200000001,104.980003,107.370003,106.041199,2734100
2018-01-04,107.949997,109.480003,106.349998,107.559998,106.228844,1925500
2018-01-05,108.379997,110.68,107.900002,109.860001,108.500381,1469000
2018-01-08,108.550003,110.940002,108.550003,110.160004,108.796677,772700
2018-01-09,110.33000200000001,110.709999,108.629997,109.199997,107.848541,866900
2018-01-10,108.410004,108.410004,104.709999,106.279999,104.964684,1439500
2018-01-11,106.639999,106.75,104.959999,106.239998,104.925179,1000900
2018-01-12,106.650002,108.300003,106.290001,107.290001,105.962189,990600
2018-01-16,108.529999,109.25,107.129997,107.660004,106.32761399999998,1492700
2018-01-17,109.25,114.410004,108.66999799999999,113.489998,112.085457,2046000
2018-01-18,112.839996,115.83000200000001,112.010002,114.650002,113.231102,1353100
2018-01-19,114.75,115.120003,113.589996,115.019997,113.596512,988500
2018-01-22,115.010002,115.879997,113.769997,114.589996,113.17183700000001,1097200
2018-01-23,114.82,116.349998,114.480003,116.010002,114.574272,1186200
2018-01-24,115.720001,116.620003,113.949997,114.93,113.50763700000002,1320600
2018-01-25,117.290001,121.650002,112.589996,113.089996,111.69040700000001,1855700
2018-01-26,111.0,115.690002,110.339996,113.440002,112.036079,2314500
2018-01-29,113.370003,113.730003,111.309998,112.129997,110.742287,1420500
2018-01-30,111.379997,112.019997,108.93,109.410004,108.055954,1541200
2018-01-31,110.029999,111.040001,109.050003,109.800003,108.441124,1174000
2018-02-01,109.269997,113.120003,109.07,111.150002,109.774414,1451200
2018-02-02,110.040001,110.18,106.470001,106.519997,105.201714,1504800
2018-02-05,106.0,107.300003,101.190002,101.199997,99.947556,1885800
2018-02-06,99.120003,105.300003,98.730003,105.230003,103.927681,2185600
2018-02-07,104.370003,105.43,102.07,102.660004,101.389488,1631100
2018-02-08,103.010002,103.839996,97.58000200000001,98.540001,97.32048,2399000
2018-02-09,99.709999,101.809998,96.120003,100.900002,99.651276,1734600
2018-02-12,101.75,104.809998,101.199997,103.910004,102.624023,1755800
2018-02-13,103.309998,104.620003,102.760002,104.209999,102.920303,2036400
2018-02-14,103.089996,108.43,102.889999,107.470001,106.744308,2065000
2018-02-15,108.75,109.290001,103.709999,108.870003,108.13485700000001,2950300
2018-02-16,108.540001,110.769997,107.449997,107.519997,106.79396799999999,1812300
2018-02-20,107.279999,112.07,107.0,110.550003,109.803513,2034400
2018-02-21,110.809998,111.480003,109.239998,109.66999799999999,108.929451,1562000
2018-02-22,111.66999799999999,111.900002,108.290001,108.910004,108.17459099999999,1548700
2018-02-23,109.93,110.660004,108.720001,110.470001,109.724052,1275800
2018-02-26,111.190002,114.720001,111.190002,114.66999799999999,113.89569099999999,1173600
2018-02-27,114.470001,115.610001,113.040001,113.459999,112.693863,949700
2018-02-28,114.190002,115.0,112.980003,113.309998,112.544876,1127300
2018-03-01,112.91999799999999,114.690002,110.25,111.209999,110.459053,1192400
2018-03-02,110.050003,113.279999,109.389999,113.010002,112.246902,962700
2018-03-05,112.610001,115.129997,111.790001,113.83000200000001,113.06136299999999,878200
2018-03-06,114.769997,116.720001,114.190002,116.07,115.28623999999999,1038500
2018-03-07,115.300003,117.839996,115.139999,117.449997,116.65691399999999,1298200
2018-03-08,118.050003,118.07,116.370003,117.0,116.209961,782700
2018-03-09,117.66999799999999,121.339996,117.010002,121.150002,120.33193999999999,1227900
2018-03-12,122.0,123.110001,121.019997,122.389999,121.56356000000001,1042000
2018-03-13,123.410004,123.959999,120.050003,120.480003,119.66646599999999,1251200
2018-03-14,121.839996,121.889999,119.720001,120.440002,119.626732,986600
2018-03-15,120.559998,122.459999,119.839996,120.809998,119.99423200000001,1046100
2018-03-16,121.510002,121.620003,120.150002,120.620003,119.80551899999999,1746000
2018-03-19,118.309998,118.949997,111.050003,115.980003,115.196846,4159700
2018-03-20,115.709999,118.779999,114.860001,117.190002,116.39868200000001,2844600
2018-03-21,117.589996,119.809998,117.389999,118.059998,117.26280200000001,1456700
2018-03-22,116.089996,117.279999,112.790001,112.91999799999999,112.157509,1631900
2018-03-23,113.43,113.43,108.160004,108.18,107.44951599999999,2171500
2018-03-26,110.690002,113.489998,110.199997,113.360001,112.594536,2100900
2018-03-27,114.139999,114.360001,107.0,107.809998,107.082008,1477600
2018-03-28,107.629997,108.82,105.050003,106.57,105.850388,1492800
2018-03-29,107.489998,110.529999,106.16999799999999,109.010002,108.27391100000001,1123000
2018-04-02,108.309998,108.639999,104.029999,105.33000200000001,104.618759,1394800
2018-04-03,106.400002,107.760002,105.239998,107.57,106.843636,1280800
2018-04-04,104.91999799999999,109.66999799999999,103.629997,109.25,108.51229099999999,1129100
2018-04-05,110.790001,111.599998,108.239998,108.709999,107.97593700000002,1659900
2018-04-06,106.720001,108.25,103.540001,104.07,103.367271,1664300
2018-04-09,105.139999,107.879997,103.620003,103.790001,103.089157,1506200
2018-04-10,106.040001,109.470001,105.690002,108.57,107.83688400000001,1375600
2018-04-11,107.220001,108.839996,106.400002,106.639999,105.91991399999999,1198600
2018-04-12,107.58000200000001,109.459999,107.059998,109.120003,108.38317099999999,1176600
2018-04-13,110.230003,110.25,106.970001,107.589996,106.863495,922800
2018-04-16,108.660004,109.58000200000001,107.199997,108.849998,108.11498999999999,1027900
2018-04-17,110.150002,111.029999,109.16999799999999,110.620003,109.87303899999999,1376600
2018-04-18,108.57,109.150002,106.589996,108.239998,107.50910900000001,1076300
2018-04-19,106.599998,106.599998,101.889999,102.290001,101.599289,1915500
2018-04-20,102.629997,103.400002,100.889999,101.480003,100.794762,1558800
2018-04-23,102.260002,102.559998,100.08000200000001,101.0,100.318001,2002100
2018-04-24,102.43,102.879997,98.07,99.559998,98.887718,1815500
2018-04-25,99.75,100.489998,97.940002,98.650002,97.983871,1605500
2018-04-26,99.470001,101.25,99.230003,100.83000200000001,100.149147,1674000
2018-04-27,101.57,103.650002,99.059998,102.18,101.49002800000001,2708700
2018-04-30,102.510002,103.239998,100.889999,101.739998,101.053001,1618100
2018-05-01,101.650002,102.620003,100.389999,102.33000200000001,101.639023,1357300
2018-05-02,102.599998,103.83000200000001,101.870003,102.16999799999999,101.48009499999999,1103100
2018-05-03,101.449997,103.349998,100.449997,102.989998,102.294556,1038000
2018-05-04,102.470001,106.709999,101.68,106.660004,105.93978100000001,1334800
2018-05-07,107.0,107.25,106.120003,106.709999,105.98944099999999,1188400
2018-05-08,105.660004,107.209999,105.519997,106.900002,106.17816200000001,1160300
2018-05-09,107.5,109.220001,106.900002,109.16999799999999,108.43283100000001,1146400
2018-05-10,109.68,111.199997,109.190002,111.059998,110.31006599999999,708100
2018-05-11,110.790001,111.779999,110.410004,111.07,110.32,950100
2018-05-14,111.379997,113.93,111.379997,112.730003,112.730003,1513500
2018-05-15,111.83000200000001,112.0,110.25,111.33000200000001,111.33000200000001,1364000
2018-05-16,111.769997,114.019997,111.629997,113.66999799999999,113.66999799999999,1157200
2018-05-17,113.400002,114.360001,111.83000200000001,113.239998,113.239998,1309700
2018-05-18,111.449997,111.449997,107.82,109.389999,109.389999,2021900
2018-05-21,110.870003,111.889999,109.849998,111.440002,111.440002,1281000
2018-05-22,112.199997,114.379997,112.18,113.620003,113.620003,1335900
2018-05-23,112.32,113.32,111.339996,113.300003,113.300003,1043400
2018-05-24,113.110001,113.900002,111.660004,113.529999,113.529999,1316700
2018-05-25,113.290001,114.959999,113.160004,114.32,114.32,825700
2018-05-29,113.5,114.459999,112.08000200000001,113.650002,113.650002,1237200
2018-05-30,114.519997,115.33000200000001,113.300003,114.010002,114.010002,973200
2018-05-31,113.91999799999999,115.019997,112.860001,113.230003,113.230003,1373200
2018-06-01,114.510002,116.41999799999999,113.849998,115.839996,115.839996,1380800
2018-06-04,115.279999,117.120003,115.16999799999999,116.239998,116.239998,849400
2018-06-05,117.040001,118.190002,116.57,118.129997,118.129997,1084500
2018-06-06,118.139999,118.559998,116.900002,117.43,117.43,1596700
2018-06-07,115.449997,116.57,114.449997,115.93,115.93,1899100
2018-06-08,114.389999,114.57,113.139999,114.199997,114.199997,1369700
2018-06-11,113.82,114.660004,112.33000200000001,112.470001,112.470001,1306400
2018-06-12,113.120003,113.68,111.529999,113.589996,113.589996,1174700
2018-06-13,113.900002,114.389999,112.480003,112.959999,112.959999,1416000
2018-06-14,113.5,113.75,112.360001,113.129997,113.129997,1039000
2018-06-15,113.160004,113.160004,111.309998,112.839996,112.839996,1728000
2018-06-18,111.83000200000001,112.389999,109.83000200000001,112.050003,112.050003,1193700
2018-06-19,110.41999799999999,111.279999,109.139999,110.58000200000001,110.58000200000001,1080000
2018-06-20,111.07,111.779999,109.32,109.769997,109.769997,1202100
2018-06-21,110.43,111.32,109.620003,110.309998,110.309998,1142200
2018-06-22,107.110001,108.959999,105.290001,106.559998,106.559998,2896000
2018-06-25,105.43,105.43,101.739998,104.139999,104.139999,2198900
2018-06-26,105.110001,105.610001,103.760002,104.589996,104.589996,1492600
2018-06-27,104.809998,105.089996,100.57,100.639999,100.639999,1469000
2018-06-28,100.529999,101.889999,99.839996,101.809998,101.809998,1564200
2018-06-29,102.43,103.970001,102.08000200000001,102.529999,102.529999,1727600
